target_word,similar_words_with_scores
rentrée,"rentré (0.787), rentrer (0.647), rentraire (0.574), rentable (0.501), renommée (0.488)"
renverse,"renverser (0.833), renversé (0.782), rendre (0.447), rentrée (0.430)"
renverser,"renverse (0.833), renversé (0.724), renvoyer (0.549), rentrer (0.506), rencarder (0.476)"
renversé,"renverse (0.782), renverser (0.724), rentré (0.438)"
renvoyer,"renverser (0.549), renier (0.500), rentrer (0.500), rentier (0.488), renauder (0.479)"
renâcler,"renier (0.500), rentrer (0.500), renouer (0.488), rentier (0.488), renauder (0.479)"
renégat,renfort (0.429)
repaire,"refaire (0.637), repartie (0.512), repeindre (0.456)"
reparaître,"repaître (0.707), repartie (0.550)"
reparler,"replier (0.488), reposer (0.488), repenser (0.479), repiquer (0.479), replacer (0.479)"
repartie,"repartir (0.782), reparaître (0.550), repaire (0.512), reptile (0.476), reportage (0.464)"
repartir,"repartie (0.782), répartir (0.664), repasser (0.491), repérer (0.438), replanter (0.424)"
repas,repos (0.610)
repassage,reportage (0.517)
repasser,"ressasser (0.625), repérer (0.500), repartir (0.491), replier (0.488), repiquer (0.479)"
repaître,"reparaître (0.707), renaître (0.663), repère (0.470)"
repeindre,repaire (0.456)
repenser,"recenser (0.677), repousser (0.527), repérer (0.500), replier (0.488), reparler (0.479)"
repenti,"repentir (0.802), repli (0.449)"
repentir,"repenti (0.802), retentir (0.677), replanter (0.464), reporter (0.423)"
repiquer,"repérer (0.500), replier (0.488), reposer (0.488), reparler (0.479), repasser (0.479)"
replacer,"remplacer (0.707), replonger (0.538), repérer (0.500), reposer (0.488), reparler (0.479)"
replanter,"replier (0.549), reporter (0.527), reparler (0.476), repasser (0.476), repenser (0.476)"
replet,reflet (0.630)
repli,"replier (0.669), rempli (0.650), repenti (0.449)"
replier,"relier (0.675), repli (0.669), replanter (0.549), replonger (0.549), reparler (0.488)"
replonger,"replier (0.549), replacer (0.538), reposer (0.484), repenser (0.476), reporter (0.476)"
reportage,"repassage (0.517), repartie (0.464)"
reporter,"remporter (0.707), repousser (0.538), replanter (0.527), replier (0.488), repasser (0.479)"
repos,"reposé (0.767), reposer (0.669), repas (0.610)"
reposant,repoussant (0.665)
reposer,"repos (0.669), repousser (0.648), reposé (0.647), reparler (0.488), repiquer (0.488)"
reposé,"repos (0.767), reposer (0.647)"
repoussant,reposant (0.665)
repousser,"reposer (0.648), rebrousser (0.632), retrousser (0.632), reporter (0.538), repenser (0.527)"
repris,"reprise (0.787), repriser (0.700)"
reprise,"repriser (0.802), repris (0.787), reproche (0.501), repère (0.449), repartie (0.430)"
repriser,"reprise (0.802), repris (0.700), reprocher (0.538), repousser (0.527), repérer (0.500)"
reproche,"reprocher (0.813), reprise (0.501)"
reprocher,"reproche (0.813), rapprocher (0.622), repriser (0.538), reposer (0.484), replacer (0.476)"
représentatif,représentation (0.778)
représentation,représentatif (0.778)
reptile,"repartie (0.476), repère (0.449)"
repu,reçu (0.525)
repère,"repaître (0.470), reprise (0.449), reptile (0.449), repartie (0.447)"
repérer,"repasser (0.500), repenser (0.500), repiquer (0.500), replacer (0.500), repriser (0.500)"
repêcher,"repérer (0.500), replier (0.488), reposer (0.488), reparler (0.479), repasser (0.479)"
rescaper,"rescapé (0.681), rester (0.500), respirer (0.488), ressasser (0.484), restaurer (0.484)"
rescapé,rescaper (0.681)
rescousse,ressource (0.494)
respect,"respecté (0.802), respecter (0.724), respectif (0.724), ressort (0.429), restant (0.429)"
respectabilité,responsabilité (0.629)
respectable,responsable (0.580)
respecter,"respect (0.724), respecté (0.707), respectif (0.692), rester (0.551), respirer (0.549)"
respectif,"respect (0.724), respecté (0.707), respecter (0.692)"
respecté,"respect (0.802), respecter (0.707), respectif (0.707), resserré (0.423)"
respiration,"restauration (0.600), restriction (0.532)"
respirer,"respecter (0.549), resserrer (0.517), rester (0.514), restaurer (0.505), rescaper (0.488)"
resplendir,ressentir (0.501)
responsabilité,respectabilité (0.629)
responsable,respectable (0.580)
ressaisir,"ressentir (0.528), resservir (0.528), ressortir (0.528)"
ressasser,"repasser (0.625), resserrer (0.609), rescaper (0.484), restaurer (0.484)"
ressemblance,ressemblant (0.757)
ressemblant,ressemblance (0.757)
ressembler,"rassembler (0.693), resserrer (0.600)"
ressentir,"resserrer (0.560), ressaisir (0.528), resplendir (0.501), respecter (0.419)"
resserrer,"resserré (0.744), resservir (0.670), ressasser (0.609), ressembler (0.600), ressentir (0.560)"
resserré,"resserrer (0.744), respecté (0.423)"
resservir,"resserrer (0.670), ressaisir (0.528), resurgir (0.476)"
ressort,"ressortir (0.724), respect (0.429), restant (0.429)"
ressortir,"ressort (0.724), ressaisir (0.528), resserrer (0.495), resurgir (0.476)"
ressource,rescousse (0.494)
restant,"restaurant (0.650), restau (0.647), restreint (0.562), respect (0.429), ressort (0.429)"
restau,restant (0.647)
restaurant,restant (0.650)
restaurateur,restaurer (0.637)
restauration,respiration (0.600)
restaurer,"restaurateur (0.637), rester (0.578), restituer (0.538), respirer (0.505), resserrer (0.505)"
reste,"rester (0.767), resto (0.705), rente (0.590)"
rester,"reste (0.767), restaurer (0.578), restituer (0.562), respecter (0.551), respirer (0.514)"
restituer,"rester (0.562), restaurer (0.538), respirer (0.484)"
resto,reste (0.705)
restreint,restant (0.562)
restriction,respiration (0.532)
resurgir,"resservir (0.476), ressortir (0.476)"
retaper,"retapisser (0.600), retomber (0.488), retour (0.438), retenir (0.429)"
retapisser,"retaper (0.600), retrousser (0.547)"
retard,"retarder (0.700), regard (0.630), renard (0.630)"
retardement,retournement (0.563)
retarder,"retard (0.700), regarder (0.677), retomber (0.479), retourner (0.476)"
retenir,"retentir (0.731), revenir (0.657), retenu (0.647), retirer (0.492), retour (0.438)"
retentir,"retenir (0.731), repentir (0.677)"
retenu,"retenue (0.787), retenir (0.647), revenu (0.630)"
retenue,retenu (0.787)
retirer,"retiré (0.669), retomber (0.500), retracer (0.500), retourner (0.494), retenir (0.492)"
retiré,"retirer (0.669), retraité (0.438)"
retomber,"retombée (0.664), retoucher (0.538), retourner (0.538), retour (0.512), retirer (0.500)"
retombée,"retomber (0.664), retouche (0.491)"
retouche,"retoucher (0.813), retombée (0.491)"
retoucher,"retouche (0.813), recoucher (0.692), retour (0.574), retrancher (0.556), retomber (0.538)"
retour,"retourner (0.642), retoucher (0.574), retomber (0.512), retrouver (0.483), retirer (0.449)"
retournement,retardement (0.563)
retourner,"retour (0.642), retomber (0.538), retrouver (0.506), retrousser (0.501), retirer (0.494)"
retracer,"retrouver (0.538), retirer (0.500), retomber (0.479), retoucher (0.476)"
retrait,"retraite (0.802), retraité (0.802)"
retraite,"retrait (0.802), retraité (0.782)"
retraité,"retrait (0.802), retraite (0.782), retiré (0.438)"
retrancher,retoucher (0.556)
retrousser,"retroussé (0.727), rebrousser (0.703), retrouver (0.672), repousser (0.632), retapisser (0.547)"
retroussé,retrousser (0.727)
retrouver,"retrousser (0.672), retracer (0.538), retoucher (0.506), retourner (0.506), retour (0.483)"
revanche,revendre (0.430)
revenant,revient (0.535)
revendre,"rendre (0.653), revivre (0.459), revanche (0.430)"
revenir,"redevenir (0.679), retenir (0.657), revenu (0.647)"
revenu,"revenir (0.647), retenu (0.630)"
revient,"revirement (0.604), revenant (0.535)"
revirement,revient (0.604)
revivre,"revue (0.462), revendre (0.459), revêche (0.438)"
revoici,revoir (0.647)
revoilà,revoir (0.647)
revoir,"recevoir (0.663), revoici (0.647), revoilà (0.647), revolver (0.512)"
revolver,revoir (0.512)
revue,"revivre (0.462), revêche (0.449)"
revêche,"revue (0.449), revivre (0.438)"
reçu,repu (0.525)
rhum,rhume (0.737)
rhume,rhum (0.737)
ricanant,ricanement (0.600)
ricanement,"richement (0.642), ricanant (0.600)"
ricaner,ricocher (0.488)
riche,"richesse (0.606), roche (0.570), ruche (0.570), rêche (0.570)"
richement,ricanement (0.642)
richesse,riche (0.606)
ricocher,"ricochet (0.782), ricaner (0.488)"
ricochet,ricocher (0.782)
ride,"rider (0.737), ridé (0.650), rideau (0.625), rigide (0.608), raide (0.591)"
rideau,"ride (0.625), radeau (0.613)"
rider,"ride (0.737), rimer (0.590), river (0.590), roder (0.570), rôder (0.570)"
ridé,ride (0.650)
rien,rein (0.375)
rieur,rieux (0.705)
rieux,rieur (0.705)
rigide,"ride (0.608), rigolade (0.500)"
rigolade,"rigolard (0.664), rigide (0.500)"
rigolard,rigolade (0.664)
rigole,"rigoler (0.787), rigolo (0.740)"
rigoler,"rigole (0.787), rigolo (0.647), rigueur (0.429)"
rigolo,"rigole (0.740), rigoler (0.647)"
rigueur,rigoler (0.429)
rime,"rimer (0.737), rimmel (0.592), ride (0.525), rire (0.525), rite (0.525)"
rimer,"rime (0.737), rider (0.590), river (0.590), ramer (0.570)"
rimmel,rime (0.592)
ring,"rink (0.650), rang (0.500)"
rink,ring (0.650)
riposte,riposter (0.802)
riposter,riposte (0.802)
rire,"raire (0.591), ride (0.525), rime (0.525), rite (0.525), rive (0.525)"
risible,"risée (0.449), risque (0.438)"
risque,"risquer (0.787), risqué (0.740), risible (0.438)"
risquer,"risque (0.787), risqué (0.647)"
risqué,"risque (0.740), risquer (0.647)"
risée,"rosée (0.570), risible (0.449)"
rital,rival (0.590)
rite,"ride (0.525), rime (0.525), rire (0.525), rive (0.525), rixe (0.525)"
rivage,"ravage (0.613), rivière (0.438)"
rival,rital (0.590)
rive,"river (0.737), ride (0.525), rime (0.525), rire (0.525), rite (0.525)"
river,"rive (0.737), rider (0.590), rimer (0.590), rêver (0.570)"
rivière,"rizière (0.657), rive (0.462), rivage (0.438)"
rixe,"ride (0.525), rime (0.525), rire (0.525), rite (0.525), rive (0.525)"
rizière,rivière (0.657)
robe,"rose (0.525), roue (0.525), robuste (0.462)"
robinet,robot (0.449)
robot,robinet (0.449)
robuste,robe (0.462)
rocaille,"rocailleux (0.743), racaille (0.664)"
rocailleux,rocaille (0.743)
roche,"rocher (0.767), rocheux (0.669), riche (0.570), ruche (0.570), rêche (0.570)"
rocher,"roche (0.767), rocheux (0.647), rocker (0.647)"
rocheux,"roche (0.669), rocher (0.647)"
rock,rocker (0.625)
rocker,"rocher (0.647), rock (0.625)"
roder,"roser (0.590), roter (0.590), rouer (0.590), rider (0.570), rôder (0.570)"
rogne,"rogner (0.767), rogue (0.610), règne (0.570)"
rogner,"rogne (0.767), régner (0.613), ronger (0.553)"
rogue,"roue (0.611), rogne (0.610), rouge (0.495)"
roide,"ride (0.591), ronde (0.590), raide (0.570)"
romain,"roman (0.683), roumain (0.675)"
roman,"romain (0.683), romance (0.669)"
romance,"roman (0.669), romancier (0.659), rompre (0.438)"
romancier,"romance (0.659), roncier (0.625), rombier (0.538)"
rombier,romancier (0.538)
rompre,romance (0.438)
ronce,"ronde (0.610), rance (0.570)"
ronchonner,ronronner (0.644)
roncier,"romancier (0.625), rondeur (0.429), rongeur (0.429)"
rond,"ronde (0.737), rondin (0.625), round (0.611)"
ronde,"rond (0.737), rondeur (0.669), ronce (0.610), rondelle (0.606), roide (0.590)"
rondelle,ronde (0.606)
rondeur,"rongeur (0.671), ronde (0.669), répondeur (0.614), roncier (0.429), ronfler (0.429)"
rondin,rond (0.625)
ronflant,ronflement (0.588)
ronflement,"roulement (0.632), ronflant (0.588)"
ronfler,"rondeur (0.429), rongeur (0.429)"
ronger,"rongeur (0.718), ranger (0.613), rogner (0.553)"
rongeur,"ronger (0.718), rondeur (0.671), rougeur (0.657), roncier (0.429), ronfler (0.429)"
ronronner,ronchonner (0.644)
rosace,"rosette (0.438), rosâtre (0.438)"
rose,"roser (0.737), rosé (0.650), rosée (0.631), roseau (0.625), rosser (0.592)"
roseau,"rose (0.625), réseau (0.613)"
roser,"rosser (0.750), rose (0.737), rosier (0.667), rosir (0.610), roder (0.590)"
rosette,"roussette (0.625), rose (0.557), rosée (0.449), rosace (0.438)"
rosier,"rosir (0.683), roser (0.667), rosser (0.647)"
rosir,"rosier (0.683), roser (0.610)"
rosser,"roser (0.750), rosier (0.647), rose (0.592)"
rosâtre,"rose (0.462), rosée (0.449), rosace (0.438)"
rosé,"rosée (0.737), rose (0.650), rusé (0.500)"
rosée,"rosé (0.737), rose (0.631), risée (0.570), rosette (0.449), rosâtre (0.449)"
rotation,rotin (0.501)
roter,"roder (0.590), roser (0.590), rouer (0.590), rater (0.570)"
rotin,rotation (0.501)
rouage,"rouge (0.667), rouille (0.438), routine (0.438)"
roucouler,"rouler (0.639), rouiller (0.538), roupiller (0.527)"
roue,"rouer (0.737), roux (0.650), rouge (0.631), route (0.631), rogue (0.611)"
rouer,"roue (0.737), rouler (0.667), ruer (0.591), roder (0.590), roser (0.590)"
rouge,"rougeur (0.669), rouage (0.667), roue (0.631), route (0.610), rougeole (0.606)"
rougeole,"rouge (0.606), rougeâtre (0.549), rouille (0.488), roulette (0.466)"
rougeoyant,rougissant (0.557)
rougeoyer,rougeur (0.560)
rougeur,"rouge (0.669), rongeur (0.657), rougeoyer (0.560), roussir (0.429), routier (0.429)"
rougeâtre,"rougeole (0.549), roulette (0.424)"
rougir,rugir (0.633)
rougissant,rougeoyant (0.557)
rouille,"rouiller (0.802), roupiller (0.592), rougeole (0.488), roue (0.462), rouge (0.449)"
rouiller,"rouille (0.802), roupiller (0.718), roucouler (0.538), rouer (0.514), routier (0.488)"
roulant,roulement (0.549)
rouleau,rouler (0.647)
roulement,"ronflement (0.632), royalement (0.632), roulant (0.549)"
rouler,"rouer (0.667), rouleau (0.647), roucouler (0.639), roupiller (0.551), roussir (0.438)"
roulette,"roulotte (0.702), route (0.514), rougeole (0.466), rougeâtre (0.424)"
roulotte,"roulette (0.702), roussette (0.527), route (0.514)"
roumain,romain (0.675)
round,rond (0.611)
roupiller,"rouiller (0.718), rouille (0.592), rouler (0.551), roucouler (0.527), routier (0.484)"
roussette,"rosette (0.625), roulotte (0.527)"
rousseur,"rouer (0.447), rouler (0.438), routier (0.430)"
roussi,"roussir (0.787), réussi (0.613)"
roussir,"roussi (0.787), réussir (0.643), rouer (0.449), rouler (0.438), rougeur (0.429)"
route,"roue (0.631), rouge (0.610), roulette (0.514), roulotte (0.514), rouille (0.449)"
routier,"routinier (0.713), rouiller (0.488), roupiller (0.484), rousseur (0.430), rougeur (0.429)"
routine,"routinier (0.659), roue (0.462), rouge (0.449), rouage (0.438), rouille (0.429)"
routinier,"routier (0.713), routine (0.659), rouiller (0.476), roupiller (0.468)"
rouvrir,"recouvrir (0.614), rouer (0.449), rouler (0.438), rougeur (0.429), routier (0.429)"
roux,roue (0.650)
royal,royale (0.767)
royale,royal (0.767)
royalement,roulement (0.632)
ruade,"rude (0.611), rade (0.591)"
ruche,"riche (0.570), roche (0.570), rêche (0.570)"
rude,"ruade (0.611), rudesse (0.557), ruse (0.525), ruée (0.525), rade (0.500)"
rudement,"rudiment (0.689), rendement (0.614)"
rudesse,rude (0.557)
rudiment,rudement (0.689)
ruer,"ruser (0.611), rouer (0.591)"
rugir,"rougir (0.633), régir (0.570)"
ruine,"ruiner (0.767), ruiné (0.705), ruineux (0.669), reine (0.570)"
ruiner,"ruine (0.767), ruminer (0.675), ruineux (0.647)"
ruineux,"ruine (0.669), ruiner (0.647)"
ruiné,ruine (0.705)
rumeur,"rameur (0.613), ruminer (0.438)"
ruminer,"ruiner (0.675), rumeur (0.438)"
ruse,"ruser (0.737), russe (0.737), rusé (0.650), rude (0.525), ruée (0.525)"
ruser,"ruse (0.737), ruer (0.611), russe (0.585), raser (0.570), roser (0.570)"
russe,"ruse (0.737), ruser (0.585), rustine (0.449)"
rustine,"ruse (0.462), russe (0.449)"
rustique,rustre (0.512)
rustre,rustique (0.512)
rusé,"ruse (0.650), rosé (0.500)"
ruée,"rude (0.525), ruse (0.525)"
rythme,"rythmer (0.787), rythmé (0.740), rythmique (0.574)"
rythmer,"rythme (0.787), rythmé (0.647)"
rythmique,rythme (0.574)
rythmé,"rythme (0.740), rythmer (0.647)"
râble,"râblé (0.705), râle (0.611)"
râblé,râble (0.705)
râle,"râler (0.737), râble (0.611), rôle (0.500)"
râler,"râle (0.737), râper (0.590)"
râper,râler (0.590)
règle,"règne (0.610), réglé (0.355)"
règne,"règle (0.610), rogne (0.570)"
réaction,rédaction (0.707)
réagir,"régir (0.650), réaliser (0.438)"
réaliser,"réalisme (0.664), réaliste (0.664), réagir (0.438)"
réalisme,"réaliste (0.727), réaliser (0.664)"
réaliste,"réalisme (0.727), réaliser (0.664)"
récemment,"récent (0.620), récipient (0.517)"
récent,"régent (0.630), récemment (0.620), récipient (0.551)"
récepteur,"réciter (0.473), récolter (0.464)"
réception,"récréation (0.568), récitation (0.556), réclusion (0.517)"
récif,"récit (0.705), rétif (0.590)"
récipient,"récent (0.551), récemment (0.517)"
récit,"récif (0.705), récital (0.669), réciter (0.669), répit (0.590)"
récital,récit (0.669)
récitation,"récréation (0.642), réception (0.556)"
réciter,"récit (0.669), réclamer (0.488), récepteur (0.473)"
réclame,"réclamer (0.802), récolte (0.429)"
réclamer,"réclame (0.802), réciter (0.488), récrier (0.488), récurer (0.488), récuser (0.488)"
réclusion,réception (0.517)
récolte,"récolter (0.802), révolte (0.657), réclame (0.429)"
récolter,"récolte (0.802), révolter (0.677), récrier (0.488), récurer (0.488), récuser (0.488)"
récompense,récompenser (0.830)
récompenser,récompense (0.830)
réconfort,"réconforter (0.758), réconfortant (0.711)"
réconfortant,réconfort (0.711)
réconforter,réconfort (0.758)
récrier,"réclamer (0.488), récolter (0.488)"
récréation,"récitation (0.642), récupération (0.581), réception (0.568)"
récupération,récréation (0.581)
récupérer,"récurer (0.648), récuser (0.549)"
récurer,"récuser (0.686), récupérer (0.648), réclamer (0.488), récolter (0.488)"
récuser,"récurer (0.686), récupérer (0.549), réclamer (0.488), récolter (0.488)"
rédaction,"réaction (0.707), réduction (0.703)"
réduction,rédaction (0.703)
réduire,réduit (0.647)
réduit,réduire (0.647)
réfection,réflexion (0.517)
réfectoire,réfractaire (0.531)
réflexe,réforme (0.429)
réflexion,réfection (0.517)
réfléchi,réfléchir (0.813)
réfléchir,réfléchi (0.813)
réformateur,réformer (0.586)
réforme,"réformer (0.802), réformé (0.764), réflexe (0.429)"
réformer,"réforme (0.802), réformé (0.681), reformer (0.664), réformateur (0.586), réfuter (0.488)"
réformé,"réforme (0.764), réformer (0.681), réfugié (0.429)"
réfractaire,réfectoire (0.531)
réfugier,"réfugié (0.681), référer (0.488), réformer (0.479)"
réfugié,"réfugier (0.681), réformé (0.429)"
réfuter,"réputer (0.657), réformer (0.488)"
référence,révérence (0.692)
référer,réfugier (0.488)
régal,"régaler (0.669), régional (0.514)"
régaler,"régler (0.690), régal (0.669), régir (0.449)"
régence,"régent (0.647), régime (0.438)"
régent,"régence (0.647), récent (0.630)"
régime,"régiment (0.700), régence (0.438), réglisse (0.438)"
régiment,régime (0.700)
région,régional (0.700)
régional,"région (0.700), régal (0.514)"
régir,"réagir (0.650), rugir (0.570), régaler (0.449), régleur (0.449), régulier (0.447)"
régisseur,régleur (0.538)
régler,"régleur (0.718), régaler (0.690), régner (0.647)"
régleur,"régler (0.718), régisseur (0.538), régir (0.449), régulier (0.430)"
réglisse,régime (0.438)
réglé,règle (0.355)
régner,"régler (0.647), rogner (0.613), régulier (0.500)"
régulier,"régner (0.500), régir (0.447), régleur (0.430)"
réjoui,réjouir (0.787)
réjouir,réjoui (0.787)
réjouissance,réjouissant (0.757)
réjouissant,réjouissance (0.757)
répandre,"répondre (0.689), répandu (0.681), réponse (0.430)"
répandu,répandre (0.681)
réparateur,"réprobateur (0.580), réparer (0.550), répartir (0.540)"
réparation,"répartition (0.688), réprobation (0.580), répétition (0.556)"
réparer,"réparateur (0.550), réprimer (0.488), répudier (0.488), répugner (0.488)"
répartir,"repartir (0.664), réparateur (0.540), réputer (0.430), répéter (0.430)"
répartition,"réparation (0.688), répétition (0.648), réputation (0.548)"
répercussion,répression (0.572)
répercuter,"réputer (0.594), réprouver (0.472)"
répit,récit (0.590)
réplique,"répliquer (0.813), république (0.655)"
répliquer,"réplique (0.813), rappliquer (0.622), réprimer (0.476)"
répondant,répugnant (0.517)
répondeur,rondeur (0.614)
répondre,répandre (0.689)
réponse,répandre (0.430)
répression,"répercussion (0.572), répulsion (0.556)"
réprimer,"réprouver (0.538), réparer (0.488), réputer (0.488), répéter (0.488), répudier (0.479)"
réprobateur,réparateur (0.580)
réprobation,"réparation (0.580), réputation (0.580)"
réprouver,"réprimer (0.538), réputer (0.484), répercuter (0.472)"
république,réplique (0.655)
répudier,"réparer (0.488), répéter (0.488), réprimer (0.479)"
répugnance,répugnant (0.727)
répugnant,"répugnance (0.727), répondant (0.517)"
répugner,"réparer (0.488), répéter (0.488), réprimer (0.479)"
répulsion,"réputation (0.566), répression (0.556)"
réputation,"réprobation (0.580), répulsion (0.566), répartition (0.548)"
réputer,"répéter (0.671), réfuter (0.657), réputé (0.647), répercuter (0.594), réprimer (0.488)"
réputé,"réputer (0.647), répété (0.647)"
répéter,"réputer (0.671), répété (0.647), réprimer (0.488), répudier (0.488), répugner (0.488)"
répétition,"répartition (0.648), réparation (0.556)"
répété,"répéter (0.647), réputé (0.647)"
réseau,roseau (0.613)
réserve,"réserver (0.825), réservé (0.764), résine (0.438), résille (0.429)"
réserver,"réserve (0.825), réservé (0.700), réservoir (0.670), résider (0.500), résumer (0.500)"
réservoir,réserver (0.670)
réservé,"réserve (0.764), réserver (0.700), résiné (0.438), résumé (0.438), résigné (0.429)"
résidence,"résident (0.707), résistance (0.566), résonance (0.517), résine (0.505)"
résident,"résidence (0.707), résider (0.681), résistant (0.538)"
résider,"résident (0.681), résidu (0.647), réserver (0.500), résonner (0.488), résorber (0.488)"
résidu,résider (0.647)
résigner,"résigné (0.681), réserver (0.488), résumer (0.488), résorber (0.479), résulter (0.479)"
résigné,"résiné (0.704), résigner (0.681), résumé (0.438), réservé (0.429)"
résille,réserve (0.429)
résine,"résiné (0.740), rétine (0.630), résidence (0.505), réserve (0.438)"
résiné,"résine (0.740), résigné (0.704), réservé (0.438)"
résistance,"résistant (0.727), résidence (0.566), résonance (0.556)"
résistant,"résistance (0.727), résident (0.538), résultat (0.464)"
résister,"réserver (0.488), résumer (0.488), résonner (0.479), résorber (0.479)"
résolu,révolu (0.630)
résolution,révolution (0.703)
résonance,"résistance (0.556), résidence (0.517)"
résonner,"réserver (0.488), résider (0.488), résumer (0.488), résister (0.479), résulter (0.479)"
résorber,"résider (0.488), résumer (0.488), résigner (0.479), résister (0.479), résulter (0.479)"
résultat,"résulter (0.664), résistant (0.464)"
résulter,"résultat (0.664), réserver (0.488), résider (0.488), résigner (0.479), résonner (0.479)"
résumer,"résumé (0.647), réserver (0.500), résigner (0.488), résister (0.488), résonner (0.488)"
résumé,"résumer (0.647), réservé (0.438), résigné (0.438)"
rétablir,rétrécir (0.488)
réticence,"réticent (0.724), rétine (0.517)"
réticent,réticence (0.724)
rétif,récif (0.590)
rétine,"résine (0.630), réticence (0.517)"
rétracter,rétrécir (0.495)
rétréci,rétrécir (0.798)
rétrécir,"rétréci (0.798), rétracter (0.495), rétablir (0.488)"
réunion,réunir (0.647)
réunir,réunion (0.647)
réussi,"réussir (0.787), réussite (0.700), roussi (0.613)"
réussir,"réussi (0.787), réussite (0.681), roussir (0.643)"
réussite,"réussi (0.700), réussir (0.681)"
réveiller,"réveillon (0.692), révéler (0.538), réviser (0.484), révolter (0.476), révulser (0.476)"
réveillon,"réveiller (0.692), révision (0.476)"
réviser,"raviser (0.643), révolter (0.488), réveiller (0.484)"
révision,réveillon (0.476)
révolte,"révolter (0.802), révolté (0.764), récolte (0.657), révolu (0.647)"
révolter,"révolte (0.802), révolté (0.681), récolter (0.677), réviser (0.488), réveiller (0.476)"
révolté,"révolte (0.764), révolter (0.681), révolu (0.647)"
révolu,"révolte (0.647), révolté (0.647), résolu (0.630)"
révolution,résolution (0.703)
révulser,réveiller (0.476)
révélateur,"révéler (0.550), révolter (0.462)"
révéler,"révélateur (0.550), réveiller (0.538)"
révérence,"révérend (0.707), référence (0.692)"
révérend,révérence (0.707)
rêche,"riche (0.570), roche (0.570), ruche (0.570)"
rêne,rêve (0.525)
rêvasser,rêver (0.514)
rêve,"rêver (0.737), rêvé (0.650), rêveur (0.625), rêverie (0.557), rêne (0.525)"
rêver,"rêve (0.737), rêveur (0.683), rêverie (0.669), river (0.570), rêvasser (0.514)"
rêverie,"rêver (0.669), rêve (0.557)"
rêveur,"rêver (0.683), rêve (0.625)"
rêvé,rêve (0.650)
rôder,"rôdeur (0.683), rider (0.570), roder (0.570)"
rôdeur,rôder (0.683)
rôle,râle (0.500)
rôti,rôtir (0.737)
rôtir,rôti (0.737)
sable,"stable (0.633), sale (0.611), sabre (0.610), salle (0.590), saule (0.590)"
sablonneux,savonneux (0.632)
sabot,saboter (0.669)
saboter,sabot (0.669)
sabre,"sabrer (0.767), sable (0.610), sobre (0.570)"
sabrer,"sabre (0.767), sacrer (0.630), saurer (0.630)"
saccade,"saccader (0.802), saccadé (0.764), sacoche (0.429)"
saccader,"saccade (0.802), saccager (0.714), saccadé (0.681), sacrer (0.500)"
saccadé,"saccade (0.764), saccader (0.681), sacré (0.449)"
saccager,"saccader (0.714), sacrer (0.500)"
sacoche,saccade (0.429)
sacrement,sacrément (0.714)
sacrer,"sabrer (0.630), saurer (0.630), sucrer (0.613), sacrifier (0.562), saccader (0.500)"
sacrifice,"sacrifié (0.707), sacrifier (0.692), sacrilège (0.539), sacristie (0.539)"
sacrifier,"sacrifié (0.707), sacrifice (0.692), sacrer (0.562)"
sacrifié,"sacrifice (0.707), sacrifier (0.707), sacré (0.526)"
sacrilège,"sacrifice (0.539), sacristie (0.539)"
sacristain,sacristie (0.672)
sacristie,"sacristain (0.672), sacrifice (0.539), sacrilège (0.539)"
sacré,"sucré (0.570), sacrifié (0.526), saccadé (0.449)"
sacrément,sacrement (0.714)
sagace,sagesse (0.438)
sage,"stage (0.591), sagesse (0.557), sale (0.525), sape (0.525)"
sagement,salement (0.677)
sagesse,"sage (0.557), sagace (0.438)"
saignant,saint (0.514)
saigner,"signer (0.661), soigner (0.643), saisir (0.438), saillir (0.429)"
saignée,"saisie (0.438), saillie (0.429)"
saillant,"sautillant (0.645), saint (0.514)"
sailler,"saillir (0.700), sautiller (0.625), saisir (0.438)"
saillie,"saillir (0.764), saignée (0.429)"
saillir,"saillie (0.764), sailler (0.700), saigner (0.429)"
sain,"saint (0.737), salin (0.611), sapin (0.611), satin (0.611), sein (0.500)"
saint,"sain (0.737), saignant (0.514), saillant (0.514)"
saisi,"saisie (0.767), saisir (0.767)"
saisie,"saisi (0.767), saisir (0.740), saignée (0.438)"
saisir,"saisi (0.767), saisie (0.740), saigner (0.438), sailler (0.438)"
saisissant,saisissement (0.645)
saisissement,saisissant (0.645)
salade,salière (0.438)
saladier,"saler (0.514), saluer (0.500), saliver (0.488), salir (0.447)"
salaire,"solaire (0.643), salutaire (0.637), salpêtre (0.488), sale (0.462), salle (0.449)"
salaud,salopard (0.438)
sale,"saler (0.737), salle (0.737), salé (0.650), salve (0.631), saleté (0.625)"
salement,sagement (0.677)
saler,"sale (0.737), saluer (0.667), salir (0.610), saper (0.590), salle (0.585)"
saleté,sale (0.625)
salin,"salir (0.705), sain (0.611), salon (0.610), sapin (0.590), satin (0.590)"
salingue,"salive (0.512), salière (0.501)"
salir,"salin (0.705), saler (0.610), saladier (0.447)"
salive,"saliver (0.787), salve (0.667), salingue (0.512)"
saliver,"salive (0.787), saladier (0.488)"
salière,"salingue (0.501), salpêtre (0.488), sale (0.462), salle (0.449), salve (0.449)"
salle,"sale (0.737), stalle (0.633), salve (0.610), sable (0.590), saule (0.590)"
salon,"salin (0.610), savon (0.590), selon (0.570)"
salopard,salaud (0.438)
